x,y,z,qx,qy,qz,qw
0.5400956057591897,5.913355974585687,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.9173363308428355,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.921350344594326,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.925345193596914,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.929348528483343,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.933355105168095,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.937341277592822,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.941331073203908,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.94533212,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.949324203701423,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.953328206016919,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.9573278223699795,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.961345745348858,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.965865861026591,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.969331057391598,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.973342401426823,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.977339443410628,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.981327332081524,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.985327902,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.989338769204857,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.9933354298006245,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,5.9973305648442405,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.001336188058898,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.0053339928187786,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.009324646552949,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.013324358253019,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.017998650045058,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.0213200631197905,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.025325877028466,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.029333597877332,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.033499213373872,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.037325965598772,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.041329682,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.045337021334067,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.049321858900661,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.053321570600731,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.05733568,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.061321566082928,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.065320038271874,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.0693103106180075,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.0733154570976176,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.077300676052249,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.081308396901115,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.085314878238857,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.089301432051621,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.093849484403128,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.0973061948842915,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.101315631979327,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.105314676250331,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.109311718234136,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.113297032535777,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.117294551,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.121321436852398,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.125314378914796,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.1293164742901025,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.133298928,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.137297781758445,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.141288721533644,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.1452889099687615,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.149288526321822,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.153321228087167,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.1572871869458865,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.161286421910909,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.165312163344564,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.169296333482091,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.173299573021511,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.177307389217386,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.181296994134453,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.185307003311545,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.189307573,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.1932945083355015,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.197283445823502,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.201289545773206,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.2052954550288915,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.2100651891774055,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.213285915810142,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.217308892180522,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.221303359795072,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.225285623,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.2293008762550235,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.2332903858250805,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.237278751231024,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.241283134934558,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.245277126,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.249272451551695,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.253288944325432,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.257277309731375,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.261278260942568,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.265276542437496,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.269271391440084,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.273276347225674,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.2772720543513465,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.281275293890767,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.285280631064396,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.289265754672018,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.293275191767053,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.2972771917953505,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.301262601444001,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.305278140747642,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.309265552683492,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.313263739,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.317266596982793,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.321272506238478,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.325270216,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.329258962445332,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.333252285895767,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.3372491371855535,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.341249325620671,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.345301287481928,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.349281548392067,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.353251321131165,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.357267241822845,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.361275058,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.3652708604914015,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.369270476844462,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.373264658417983,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.3772659910172145,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.381256740098395,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.385270753849885,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.389249489207873,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.393251203195142,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.397243001093426,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.401240519812279,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.405245284903851,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.409246999,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.413249094266426,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.417342532076801,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.421249471136661,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.425242031811021,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.429241648164082,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.433249464359957,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.437265480398645,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.441256420173844,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.445262710817568,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.4492469763021045,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.453249834453487,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.457248115948415,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.461256408879337,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.465376448505353,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.469223509643268,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.473235807148588,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.4775789587767525,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.481216828575901,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.485217493746066,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.4892125334426725,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.493211387019658,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.497213387047955,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.501223968307104,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.505227017152506,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.509225393994443,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.513209468784961,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.517211468813258,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.521230726650269,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.525210034090313,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.529205264480939,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.533219468926448,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.537242731337856,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.541954017769568,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.545209069325712,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.549215169275416,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.553220411102036,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.557210016019102,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.561224792546668,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.565215350933829,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.569209341813331,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.573218397520329,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.577214104646002,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.581207142055409,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.585217437,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.589214002522288,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.5937958077151455,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.597198170400914,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.601232969800468,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.605214756262758,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.609223239887699,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.613236681557132,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.6172206610006405,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.621756413587926,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.625197963894585,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.629193003591191,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.633223512375319,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.6372001500990985,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.641200624575244,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.645187941164084,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.649196138747997,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.6531908924035745,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.6571852646711145,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.6611974668294245,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.665191457708927,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.669203469173218,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.673202322750203,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.677202225144293,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.681200602,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.685585134216503,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.689185914,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.693181144419595,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.6971980185813695,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.701180758513755,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.705185332911308,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.709194960700362,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.713186377210609,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.717197339857796,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.721273329165438,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.725176740385948,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.729198286551187,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.733175877745061,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.7371692011954964,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.741175682533239,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.745165192103296,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.7492336489971905,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.753162803910256,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.757158415688919,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.761154409,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.765175001550763,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.769175476026909,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.773167464619212,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.777181764411731,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.781186720197321,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.785356530962278,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.789412974,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.7932021596361505,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.797177653195816,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.801170881299242,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.805165062872764,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.809158386323199,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.813157811982241,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.817174018714948,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.821152277337888,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.8251569470824505,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.829156086700464,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.833157228605676,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.837146833522742,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.841166758788819,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.845157317,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.849448790725015,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.853153213,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.8571730426558375,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.861171991579832,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.865163026702041,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.869160640767904,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.873165215165456,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.877131174024176,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.881133078705464,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.885131360200392,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.889428554569994,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.893123632574822,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.897146418251183,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.9011384068434865,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.905124865309241,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.909126483949501,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.913204189503314,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.917123619021414,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.921135153750658,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.925143255987561,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.929128284248174,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.933137339955172,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.937126182096163,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.941123033385949,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.9451206474518115,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.949115687148418,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.953115208154469,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.9571231196973535,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.961128456870982,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.965120350116276,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.969114436342788,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.973106711,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.977212067162678,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.981378159394265,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.985123199232053,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.989124055096236,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.993134254967348,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,6.997119569268989,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.0011194716630785,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.00511003,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.009115462570878,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.013111741778608,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.017108879109422,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.021102774641915,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.025116120964339,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.029104581717292,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.033103912029325,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.03710801,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.041135944106703,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.045097135614949,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.0490943682927725,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.053103042611732,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.0570943637749695,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.061093789434011,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.065093215093053,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.069238140288539,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.073107894014708,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.077112373065251,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.081095208344646,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.0850902480412525,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.089123521888655,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.093092913239715,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.097098727148391,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.101112550205862,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.105244508,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.1093878125043855,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.113094332150349,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.117395626441359,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.121089750976092,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.125116922614889,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.129094323114744,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.133103188127723,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.137115771674071,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.141087451353358,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.145099558164659,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.149089163081725,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.153098123441714,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.157076858799702,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.161118046448889,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.165086770370883,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.169082286802537,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.173066170899036,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.177065787252096,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.181092768196874,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.185093051979001,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.189084945224295,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.193091331215028,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.197280402075896,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.201077406033843,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.205096854564872,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.209078545680153,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.213084169,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.217095131541997,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.221073009,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.225094745636157,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.229091692272952,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.233069092772808,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.237083869300373,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.241092925007371,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.245571946124024,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.249318988249011,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.253088627615241,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.257057923619291,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.261050961028698,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.265051626198863,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.269058584271653,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.273075077045389,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.277062012246191,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.281066968031781,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.285058003,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.289055521872843,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.293059142800301,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.297050654657557,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.301053417,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.305085356,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.309633599496726,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.313044066678299,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.317067805824754,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.321052452697329,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.325038815816074,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.329036715922965,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.333033663,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.3370461507590985,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.341045481071131,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.345044906730172,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.349044713777252,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.3530405162499335,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.357035937334578,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.3610344095235245,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.365041939678371,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.369040411867318,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.373634040089349,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.377034019099881,0,0,0,0.6997518715069115,0.714385973
0.5400956057591897,7.381058997757459,0,0,0,0.6997518715069115,0.714385973
